155740	18:04:53.068	00:02:35.739	2464	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	155739663	527364636
155803	18:04:53.131	00:02:35.802	2465	-1024	-768	0,3715873	0,8451	-1	-1	4	-1024	-768	0,3715873	0,8451	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	155802826	527427799
155866	18:04:53.194	00:02:35.865	2466	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	155865999	527490972
155929	18:04:53.257	00:02:35.929	2467	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	155929208	527554181
155992	18:04:53.320	00:02:35.992	2468	183,4813	150,176	0,6080215	0,8036528	726,2842	6,382497	0	299,9349	204,312	0,3741727	0,84429	726,2842	6,230082	0	169	242	177						009palT1a.PNG	0	1024	768	0	0	242	177	63	400, 424	003princesa, 001princesa		242	177	155992428	527617401
156056	18:04:53.384	00:02:36.055	2469	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	156055566	527680539
156119	18:04:53.447	00:02:36.118	2470	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	156118773	527743746
156182	18:04:53.510	00:02:36.181	2471	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	156181799	527806772
156245	18:04:53.573	00:02:36.245	2472	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	156245149	527870122
156308	18:04:53.636	00:02:36.308	2473	-1024	-768	0,3769267	0,8414131	-1	-1	4	-1024	-768	0,3769267	0,8414131	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	156308220	527933193
156371	18:04:53.699	00:02:36.371	2474	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	156371348	527996321
156435	18:04:53.763	00:02:36.434	2475	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	156434649	528059622
156498	18:04:53.826	00:02:36.497	2476	227,175	143,0242	0,6037481	0,8042191	725,0885	6,355252	0	335,5734	184,3233	0,3703965	0,8468803	725,0885	6,310245	0	170	281	164						009palT1a.PNG	0	1024	768	0	0	281	164	63	424	001princesa		281	164	156497762	528122735
156561	18:04:53.889	00:02:36.561	2477	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	156561018	528185991
156624	18:04:53.952	00:02:36.624	2478	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	156624076	528249049
156687	18:04:54.015	00:02:36.687	2479	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	156687449	528312422
156751	18:04:54.079	00:02:36.750	2480	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	156750508	528375481
156814	18:04:54.142	00:02:36.813	2481	-1024	-768	0,3694761	0,8480298	-1	-1	4	-1024	-768	0,3694761	0,8480298	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	156813759	528438732
156877	18:04:54.205	00:02:36.876	2482	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	156876926	528501899
156940	18:04:54.268	00:02:36.940	2483	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	156940188	528565161
157003	18:04:54.331	00:02:37.003	2484	357,1552	149,0633	0,6039965	0,8073279	725,5748	6,428227	0	453,2984	200,192	0,3705961	0,8494751	725,5748	6,29304	0	171	405	175						009palT1a.PNG	0	1024	768	0	0	405	175	63	401, 403, 426	005escoba, 006escoba, 004escoba		405	175	157003024	528627997
157066	18:04:54.394	00:02:37.066	2485	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	157066273	528691246
157130	18:04:54.458	00:02:37.129	2486	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	157129553	528754526
